Author_1,Author_2,label,jaccard
de fernex,di rocco,False,0.10743801652892562
de fernex,halverson,False,0.037037037037037035
cencelj,altınel,False,0.0234375
cencelj,zastrow,False,0.02702702702702703
cencelj,željko,False,0.02702702702702703
cencelj,karimov,False,0.05291005291005291
cencelj,rosicki,False,0.02586206896551724
liew,flicker,False,0.025210084033613446
liew,lam,False,0.09217171717171717
jacon,rouquier,False,0.07920792079207921
béguin,bonatti,False,0.07051282051282051
béguin,wilkinson,False,0.06666666666666667
béguin,auroux,False,0.019801980198019802
mehrotra,huybrechts,False,0.1038961038961039
brendle,broaddus,False,0.0
pinzani,pergola,False,0.4093567251461988
wormald,hoppen,False,0.0
granados,movasati,False,0.012738853503184714
granados,scardua,False,0.01932367149758454
granados,finkel,False,0.0289193302891933
granados,lopez,False,0.02676864244741874
granados,gonzalez-lopez,False,0.028985507246376812
granados,enciso,False,0.02952029520295203
benaim,makarychev,False,0.0
scardua,granados,False,0.01932367149758454
scardua,pereira,False,0.03398058252427184
scardua,navarro,False,0.04980842911877394
scardua,rodrigues,False,0.05664488017429194
scardua,sabariego,False,0.0
scardua,sotomayor,False,0.039473684210526314
benyounes,dunwoody,False,0.03636363636363636
benyounes,aichholzer,False,0.030534351145038167
benyounes,hurtado,False,0.030534351145038167
schwartz,englis,False,0.009708737864077669
schwartz,lin,False,0.03404146403890453
schwartz,somekh,False,0.054878048780487805
schwartz,dong,False,0.07859531772575251
schwartz,thompson,False,0.05434782608695652
schwartz,kobayashi,False,0.07246376811594203
schwartz,buzzi,False,0.11963882618510158
schwartz,zaidel,False,0.02145922746781116
schwartz,gamal,False,0.07416267942583732
schwartz,simeone,False,0.04659498207885305
schwartz,cui,False,0.09217877094972067
schwartz,veeravalli,False,0.0273972602739726
schwartz,saturnino,False,0.0945945945945946
schwartz,xia,False,0.08754208754208755
schwartz,yu,False,0.05268817204301075
schwartz,petropulu,False,0.07255520504731862
schwartz,xiao,False,0.09212481426448738
schwartz,hadjiliadis,False,0.038461538461538464
schwartz,gezici,False,0.04048582995951417
schwartz,ding,False,0.07380073800738007
schwartz,luo,False,0.09234234234234234
wilf,robertson,False,0.0196078431372549
schneider,blümlein,True,0.11328976034858387
schneider,klein,False,0.1644295302013423
schneider,zeiser,False,0.0
semenov,nascimento,False,0.018404907975460124
semenov,silva,False,0.0711743772241993
semenov,da silva,False,0.044444444444444446
semenov,petrova,False,0.05785123966942149
galves,giardina,False,0.02830188679245283
galves,chazottes,False,0.025
galves,bonanno,False,0.04878048780487805
galves,redig,False,0.060240963855421686
fuchs,genin,False,0.0
fuchs,khesin,False,0.06504065040650407
nataf,japhet,False,0.0
hart,uriarte-tuero,False,0.07448494453248812
hart,jaming,False,0.03685897435897436
hart,rudnev,True,0.1390728476821192
etkin,flamini,False,0.030303030303030304
etkin,knutsen,False,0.02631578947368421
etkin,pacienza,False,0.02976190476190476
etkin,sernesi,False,0.0
etkin,avestimehr,False,0.11940298507462686
etkin,fornaess,False,0.0
etkin,janssen,False,0.018867924528301886
etkin,lupton,False,0.022388059701492536
etkin,turner,False,0.027906976744186046
etkin,qian,False,0.027777777777777776
etkin,chiang-hsieh,False,0.0
etkin,dudley,False,0.05263157894736842
etkin,marron,False,0.014084507042253521
etkin,foisy,False,0.02247191011235955
etkin,ishwar,False,0.06349206349206349
etkin,szyszkowicz,False,0.04477611940298507
etkin,dancer,False,0.040268456375838924
etkin,guillin,False,0.05555555555555555
etkin,leung,False,0.04482758620689655
etkin,hajek,False,0.060240963855421686
etkin,dupuis,False,0.06470588235294118
etkin,khongsap,False,0.029411764705882353
etkin,cheng,False,0.032448377581120944
etkin,jost,False,0.04878048780487805
etkin,yang,False,0.030303030303030304
etkin,benson,False,0.041666666666666664
etkin,wan,False,0.020718232044198894
etkin,mickelsson,False,0.011764705882352941
etkin,sidenko,False,0.05263157894736842
poznanovik,gadouleau,False,0.027777777777777776
poznanovik,jiang,False,0.02727272727272727
poznanovik,jia,False,0.020706455542021926
poznanovik,minasyan,False,0.075
zelevinsky,olshanetsky,False,0.008695652173913044
zelevinsky,hernandez,False,0.036885245901639344
zelevinsky,swiatek,False,0.0
zelevinsky,kemp,False,0.03761755485893417
zelevinsky,scimiterna,False,0.015384615384615385
zelevinsky,dattoli,False,0.019801980198019802
ortega,barros,False,0.26013513513513514
ortega,rivero,False,0.07258064516129033
ortega,birbrair,False,0.06796116504854369
ortega,neumann,False,0.1005586592178771
solodukhin,tronci,False,0.009345794392523364
solodukhin,holm,False,0.030656934306569343
smith,sinclair,False,0.0
smith,sather-wagstaff,False,0.08897876643073811
smith,sharif,False,0.09979838709677419
smith,wang,False,0.1879753712423035
smith,milinovich,False,0.017006802721088437
smith,cunningham,False,0.020385050962627407
smith,dembele,False,0.03459821428571429
smith,cui,False,0.15913978494623657
smith,xia,False,0.21764705882352942
smith,xiao,False,0.20406435224386113
smith,luo,False,0.17082917082917082
smith,kramer,False,0.04728950403690888
smith,seidel,False,0.0
smith,akhmedov,False,0.0668824163969795
smith,mark,False,0.20014398848092152
roos,loi,False,0.25517241379310346
litvak,menshikov,False,0.06666666666666667
noy,bonichon,False,0.0
noy,nardi,False,0.09866666666666667
noy,bernard,False,0.13191489361702127
velo,baer,False,0.17253521126760563
hobert,jones,False,0.15101289134438306
hobert,lai,False,0.06883509833585477
hobert,liao,False,0.020833333333333332
hobert,cheskidov,False,0.057692307692307696
hobert,constantin,False,0.059113300492610835
hobert,friedlander,False,0.06666666666666667
hobert,shvydkoy,False,0.06751054852320675
hobert,peng,False,0.08043875685557587
hobert,last,False,0.07357859531772576
hobert,qi,False,0.060897435897435896
hobert,hou,False,0.04173441734417344
hobert,xin,False,0.05542725173210162
hobert,terng,False,0.05405405405405406
hobert,gustafson,False,0.040268456375838924
hobert,calderbank,False,0.04782608695652174
hobert,lafferty,False,0.03428571428571429
hobert,youjian,False,0.04712041884816754
hobert,melo,False,0.07507507507507508
hobert,ravikumar,False,0.03428571428571429
lu,montanari,False,0.0
lu,joly,False,0.026181161600962986
lu,fabregas,False,0.04435121366496853
lu,launois,False,0.046532572800960674
lu,sibony,False,0.018770814411141385
lu,rasmussen,False,0.045481747456612806
guo,zhang,False,0.1243396993092239
guo,meshkati,False,0.0
guo,poor,False,0.14285714285714285
guo,bandi,False,0.0
guo,stabellini,False,0.0
guo,conti,False,0.06462035541195477
guo,tralli,False,0.0
guo,chen,False,0.0955278369333739
guo,mohammadi,False,0.106544901065449
guo,chang,False,0.13681102362204725
dattoli,scimiterna,False,0.041666666666666664
dattoli,derksen,False,0.022556390977443608
dattoli,weyman,False,0.012048192771084338
dattoli,zelevinsky,False,0.019801980198019802
dattoli,marquette,False,0.10344827586206896
mendonca,kalnins,False,0.03225806451612903
mendonca,bridson,False,0.010256410256410256
mendonca,howie,False,0.022988505747126436
mendonca,short,False,0.01485148514851485
mendonca,hubbard,False,0.056818181818181816
kuennemann,bostelmann,False,0.04950495049504951
kuennemann,dantoni,False,0.0
kuennemann,morsella,False,0.04950495049504951
harris,kyprianou,False,0.21052631578947367
gouveia,ferreira,False,0.03361344537815126
gouveia,frederico,False,0.03488372093023256
gouveia,mann,False,0.024509803921568627
gouveia,demeter,False,0.031914893617021274
gouveia,leitmann,False,0.0
gouveia,bertin,False,0.034013605442176874
gouveia,ammi,False,0.041666666666666664
gouveia,thiele,False,0.02912621359223301
gouveia,cruz,False,0.0430622009569378
gouveia,el-nabulsi,False,0.005681818181818182
gouveia,malinowska,False,0.016304347826086956
bardina,nourdin,False,0.22916666666666666
bardina,marquez-carreras,False,0.06666666666666667
rennie,azamov,False,0.0
rennie,sukochev,False,0.10285714285714286
rennie,mickelsson,False,0.027586206896551724
rennie,jeong,False,0.07425742574257425
rennie,osaka,False,0.06172839506172839
rennie,teruya,False,0.0
moerdijk,melnikov,False,0.06637168141592921
moerdijk,poltoratski,False,0.04242424242424243
moerdijk,volberg,False,0.05460750853242321
moerdijk,sidoravicius,False,0.009009009009009009
moerdijk,vares,False,0.011834319526627219
borgs,nolin,False,0.0
yao,kühn,False,0.046255506607929514
yao,osthus,False,0.055201698513800426
yao,vrancken,False,0.029490616621983913
yao,buckdahn,False,0.1383177570093458
yao,zhu,False,0.13253012048192772
yao,gao,False,0.1437037037037037
yao,etingof,False,0.0684931506849315
yao,huang,False,0.13778705636743216
yao,malham,False,0.1026694045174538
yao,wiese,False,0.09725158562367865
yao,liu,False,0.10829103214890017
oguiso,demailly,False,0.0
oguiso,peternell,False,0.08176100628930817
villani,gualdani,False,0.10126582278481013
masmoudi,ganchev,False,0.04678362573099415
masmoudi,kassabov,False,0.05813953488372093
masmoudi,mathonet,False,0.07692307692307693
masmoudi,frégier,False,0.07692307692307693
han,flicker,False,0.0248015873015873
han,shengli,False,0.014458308575955635
fetcu,balmuş,False,0.11392405063291139
fetcu,montaldo,False,0.11392405063291139
striuli,woodroofe,False,0.022321428571428572
striuli,walker,False,0.023255813953488372
striuli,takagi,False,0.06093189964157706
striuli,yoshino,False,0.07547169811320754
tevelev,wienand,False,0.0
tevelev,shiu,False,0.01935483870967742
tevelev,craciun,False,0.041666666666666664
tevelev,dickenstein,False,0.046153846153846156
manoussakis,golin,False,0.04395604395604396
manoussakis,wang,False,0.01154639175257732
manoussakis,dundas,False,0.0
manoussakis,kittang,False,0.0
manoussakis,kaminker,False,0.030927835051546393
manoussakis,pflaum,False,0.039473684210526314
manoussakis,post,False,0.022675736961451247
manoussakis,posthuma,False,0.039473684210526314
manoussakis,halbout,False,0.011764705882352941
manoussakis,stufken,False,0.031914893617021274
craciun,wienand,False,0.04316546762589928
craciun,tevelev,False,0.041666666666666664
craciun,fels,False,0.21428571428571427
kemp,levin,False,0.13237063778580024
kemp,weyman,False,0.033112582781456956
kemp,zelevinsky,False,0.03761755485893417
kemp,levi,False,0.12082262210796915
kemp,boutin,False,0.15680473372781065
helton,lasserre,False,0.15339233038348082
de salas,de vicente,False,0.0
de salas,gandy,False,0.0
de salas,sánchez-ruiz,False,0.0
kimura,goto,False,0.0
maday,desroziers,False,0.0
maday,sentis,False,0.0
van willigenburg,billera,False,0.0
eggers,cordoba,False,0.06806282722513089
rodriguez,todorcevic,False,0.05263157894736842
rodriguez,suslov,False,0.07112970711297072
rodriguez,socolovsky,False,0.02512562814070352
rodriguez,cebrian,False,0.0
rodriguez,camacho,False,0.2540322580645161
rodriguez,ragnisco,False,0.07260726072607261
rodriguez,ballesteros,False,0.07600950118764846
rodriguez,herranz,False,0.05901639344262295
rodriguez,herr,False,0.07521367521367521
bonnaillie-noël,helffer,True,0.1308411214953271
zygalakis,hairer,False,0.0781758957654723
zygalakis,buslaev,False,0.0
zygalakis,komech,False,0.0
zygalakis,kopylova,False,0.018691588785046728
witherspoon,cleyton,False,0.055944055944055944
ramirez,lozanov--crvenkovic,False,0.0
ramirez,perisic,False,0.0
ramirez,taskovic,False,0.0
ramirez,bridson,False,0.09433962264150944
ramirez,miller,False,0.09309791332263243
ramirez,howie,False,0.05726872246696035
ramirez,preiss,False,0.0
ramirez,tolsa,False,0.04081632653061224
pechen,yu,False,0.06482982171799027
dorabiala,speyer,False,0.011904761904761904
dorabiala,postnikov,False,0.03571428571428571
dorabiala,budhiraja,False,0.0
dorabiala,kang,False,0.0136986301369863
dorabiala,will,False,0.018660812294182216
dorabiala,mattman,False,0.0
mayer,siopacha,False,0.0
nakano,weibel,False,0.04054054054054054
nakano,kasahara,False,0.016260162601626018
nakano,takenawa,False,0.0
wolf,zalesski,False,0.0649546827794562
wolf,giné,False,0.03015075376884422
wolf,premet,False,0.0625
wolf,nicolas,False,0.04354354354354354
wolf,zalesskii,False,0.04566929133858268
szabo,lorincz,False,0.2247191011235955
szabo,mathai,False,0.0
szabo,rosenberg,False,0.17633410672853828
mosonyi,petz,False,0.3045977011494253
mosonyi,csiszar,False,0.0
martino,prabhakar,False,0.040892193308550186
moreno,guerrero,False,0.03529411764705882
dileo,tulczyjew,False,0.05154639175257732
wassell,notte-cuello,False,0.043478260869565216
wassell,kevrekidis,False,0.016129032258064516
wassell,santos,False,0.029556650246305417
wassell,bishop,False,0.016129032258064516
wassell,porter,False,0.01764705882352941
wassell,mattman,False,0.012195121951219513
youjian,daigle,False,0.0
youjian,bettelheim,False,0.04132231404958678
youjian,xie,False,0.053268765133171914
youjian,peng,False,0.049523809523809526
youjian,last,False,0.052434456928838954
youjian,qi,False,0.0453781512605042
youjian,hou,False,0.027292576419213975
youjian,xin,False,0.0399002493765586
youjian,terng,False,0.03571428571428571
youjian,gustafson,False,0.036036036036036036
youjian,calderbank,False,0.05235602094240838
youjian,lafferty,False,0.044444444444444446
youjian,hobert,False,0.04712041884816754
youjian,melo,False,0.04262295081967213
youjian,ravikumar,False,0.044444444444444446
youjian,anderson,False,0.0467706013363029
youjian,ash,False,0.0
youjian,jones,False,0.0427807486631016
youjian,saffari,False,0.0
youjian,saff,False,0.03608247422680412
penkava,wagemann,False,0.09333333333333334
szanto,vasconcelos,False,0.06832298136645963
szanto,lupton,False,0.037037037037037035
szanto,turner,False,0.06060606060606061
szanto,los,False,0.04896907216494845
szanto,cho,False,0.03571428571428571
szanto,hagge,False,0.03205128205128205
saligrama,xu,False,0.05823754789272031
saligrama,miao,False,0.07246376811594203
saligrama,essen,False,0.0398406374501992
saligrama,bernicot,False,0.03508771929824561
saligrama,li,False,0.017161507685828595
saligrama,ao,False,0.046084434418304863
huynh,yamaguchi,False,0.0
huynh,cunningham,False,0.07042253521126761
huynh,dembele,False,0.05154639175257732
huynh,panak,False,0.049019607843137254
huynh,greuel,False,0.04597701149425287
hitrik,pra,False,0.0743362831858407
hitrik,sjoestrand,True,0.4968553459119497
baake,kellendonk,False,0.01984126984126984
baake,grimm,True,0.1487603305785124
baake,trung,False,0.06666666666666667
baake,stollmann,False,0.026905829596412557
baake,strungaru,False,0.0
kondo,natalini,False,0.14150943396226415
kondo,yamazaki,False,0.09941520467836257
kondo,okutmustur,False,0.1171875
kondo,amorim,False,0.1171875
siedentop,seiler,False,0.06343283582089553
siedentop,jansen,False,0.03125
siedentop,pavlov,False,0.08189655172413793
siedentop,naboko,False,0.06382978723404255
siedentop,hainzl,False,0.0761904761904762
siedentop,molchanov,False,0.08013937282229965
siedentop,hamza,False,0.047619047619047616
knutsen,etkin,False,0.02631578947368421
knutsen,avestimehr,False,0.06635071090047394
knutsen,pylyavskyy,False,0.05641025641025641
knutsen,shengli,False,0.018018018018018018
knutsen,calabri,False,0.08917197452229299
knutsen,miranda,False,0.09359605911330049
barreto,pra,False,0.044580419580419584
barreto,runggaldier,False,0.0
barreto,sartori,False,0.0
barreto,tolotti,False,0.06164383561643835
conca,rossi,True,0.10838150289017341
nesterenko,popovych,False,0.01977401129943503
nesterenko,klimyk,False,0.02631578947368421
nesterenko,kashuba,False,0.0
nesterenko,popov,False,0.01955671447196871
nesterenko,boyko,False,0.0
mcgregor,laendner,False,0.10638297872340426
mcgregor,hehn,False,0.10638297872340426
muranov,skopenkov,False,0.046875
muranov,zastrow,False,0.029411764705882353
muranov,željko,False,0.029411764705882353
muranov,karimov,False,0.05649717514124294
muranov,rosicki,False,0.028846153846153848
jiang,gadouleau,False,0.06263982102908278
jiang,poznanovik,False,0.02727272727272727
jiang,minasyan,False,0.041666666666666664
hardin,divaani-aazar,False,0.34
hardin,srinivas,False,0.14606741573033707
hardin,teissier,False,0.03636363636363636
mozgovoy,engel,False,0.0
fukaya,dykema,False,0.031914893617021274
fukaya,white,False,0.06490384615384616
fukaya,chiang-hsieh,False,0.0
fukaya,wiggins,False,0.01775147928994083
fukaya,ng,False,0.0099361249112846
fukaya,gunduz,False,0.052434456928838954
fukaya,goldsmith,False,0.03488372093023256
fukaya,erkip,False,0.052434456928838954
fukaya,etnyre,False,0.02586206896551724
finch,rakesh,False,0.0
ciliberto,flamini,True,0.26744186046511625
ciliberto,mohr,False,0.023696682464454975
ciliberto,kauffman,False,0.06349206349206349
ciliberto,gomes,False,0.0
carter,lewis,False,0.05502392344497608
carter,ito,False,0.06339285714285714
carter,ameur,False,0.07746478873239436
carter,meur,False,0.08856088560885608
carter,umeda,False,0.022727272727272728
premet,giné,False,0.026881720430107527
premet,nicolas,False,0.06692913385826772
premet,wolf,False,0.0625
hervik,yun,False,0.04294478527607362
hervik,barnabei,False,0.014705882352941176
hervik,bonetti,False,0.014705882352941176
hervik,silimbani,False,0.014705882352941176
veeravalli,somekh,False,0.10471204188481675
veeravalli,lian,False,0.06521739130434782
veeravalli,dong,False,0.032388663967611336
veeravalli,thompson,False,0.0684931506849315
veeravalli,kobayashi,False,0.03160270880361174
veeravalli,buzzi,False,0.040345821325648415
veeravalli,zaidel,False,0.05102040816326531
veeravalli,gamal,False,0.06440677966101695
veeravalli,simeone,False,0.1056338028169014
veeravalli,cui,False,0.053497942386831275
veeravalli,schwartz,False,0.0273972602739726
veeravalli,saturnino,False,0.04854368932038835
veeravalli,xia,False,0.03217821782178218
veeravalli,yu,False,0.014468558708959377
veeravalli,petropulu,False,0.03015075376884422
veeravalli,xiao,False,0.029159519725557463
veeravalli,hadjiliadis,False,0.0546875
veeravalli,gezici,False,0.03389830508474576
veeravalli,ding,False,0.02288329519450801
veeravalli,luo,False,0.041666666666666664
tomassini,bracci,False,0.06535947712418301
golin,wang,False,0.07698541329011345
golin,manoussakis,False,0.04395604395604396
golin,nelli,False,0.12777284826974267
golin,antal,False,0.09510869565217392
golin,krapivsky,False,0.04941860465116279
larson,izumi,False,0.0957683741648107
larson,ross,False,0.10994397759103641
larson,rossman,False,0.16326530612244897
larson,gross,False,0.16356877323420074
nest,einmahl,False,0.08433734939759036
nest,basrak,False,0.0
golovaty,kamotski,False,0.0
golovaty,smyshlyaev,False,0.0
saturnino,somekh,False,0.06018518518518518
saturnino,dong,False,0.05389221556886228
saturnino,thompson,False,0.04819277108433735
saturnino,kobayashi,False,0.02813852813852814
saturnino,zaidel,False,0.04310344827586207
saturnino,gamal,False,0.06752411575562701
saturnino,simeone,False,0.06707317073170732
saturnino,cui,False,0.07450980392156863
saturnino,schwartz,False,0.0945945945945946
saturnino,veeravalli,False,0.04854368932038835
saturnino,xia,False,0.037758830694275276
saturnino,yu,False,0.01937984496124031
saturnino,petropulu,False,0.09313725490196079
saturnino,xiao,False,0.03
saturnino,hadjiliadis,False,0.033783783783783786
saturnino,gezici,False,0.05263157894736842
saturnino,ding,False,0.031042128603104215
saturnino,luo,False,0.06051873198847262
di francesco,melnick,False,0.022099447513812154
di francesco,stroganov,False,0.08290155440414508
di francesco,razumov,False,0.09900990099009901
blasiak,luque,False,0.08695652173913043
carlen,carvalho,False,0.18181818181818182
carlen,marra,False,0.1737891737891738
carlen,booss-bavnbek,False,0.026402640264026403
carlen,esteban,False,0.1313364055299539
carlen,lytova,False,0.05226480836236934
lubetzky,bukh,False,0.05154639175257732
lubetzky,krivelevich,True,0.10818713450292397
lubetzky,shapira,False,0.09550561797752809
lubetzky,avin,False,0.0
lubetzky,koucky,False,0.0
lubetzky,kozma,False,0.0
lubetzky,lotker,False,0.0
lubetzky,tuttle,False,0.0
losev,frenkel,True,0.23618090452261306
losev,potapov,False,0.01838235294117647
losev,alexandrova,False,0.0
losev,bony,False,0.06396588486140725
losev,ramond,False,0.02631578947368421
birman,fuchino,False,0.0
buckingham,besser,False,0.0
buckingham,roblot,False,0.33636363636363636
földes,szyszkowicz,False,0.0625
földes,burns,False,0.05
földes,levenberg,False,0.05154639175257732
földes,mau,False,0.03428571428571429
földes,bonami,False,0.05128205128205128
tomiyama,gnedin,False,0.011560693641618497
tomiyama,pitman,False,0.02032520325203252
danielsen,mitran,False,0.017045454545454544
danielsen,bliss,False,0.0
danielsen,tarokh,False,0.0176678445229682
danielsen,mitra,False,0.032418952618453865
turusbekova,bandman,False,0.0
nishida,kinoshita,False,0.0
nishida,shinya,False,0.0
nishida,matsuoka,False,0.09352517985611511
bandman,turusbekova,False,0.0
bandman,umirbaev,False,0.0
ameur,lewis,False,0.047619047619047616
ameur,crans,False,0.046153846153846156
ameur,carter,False,0.07746478873239436
ameur,elhamdadi,False,0.19047619047619047
ameur,umeda,False,0.009009009009009009
tarantello,blanc,False,0.03684210526315789
tarantello,blanchet,False,0.0423728813559322
tarantello,vázquez,False,0.04743083003952569
tarantello,guillin,False,0.047619047619047616
tarantello,savaré,False,0.04201680672268908
tarantello,bonforte,False,0.05263157894736842
tarantello,grillo,False,0.0
tarantello,felmer,False,0.03
tarantello,loss,False,0.0437636761487965
peters,révész,False,0.1214574898785425
peters,burns,False,0.07142857142857142
peters,levenberg,False,0.09271523178807947
pacienza,etkin,False,0.02976190476190476
pacienza,avestimehr,False,0.07407407407407407
pacienza,pylyavskyy,False,0.05142857142857143
pacienza,shengli,False,0.009900990099009901
pacienza,calabri,False,0.08759124087591241
pacienza,miranda,False,0.09289617486338798
kerr,kiem,False,0.05952380952380952
kerr,lupton,False,0.031055900621118012
kerr,turner,False,0.05485232067510549
kerr,zhao,False,0.052870090634441085
kerr,zelenko,False,0.0625
kerr,salavessa,False,0.04580152671755725
kerr,timotin,False,0.046511627906976744
kerr,malkin,False,0.03614457831325301
kerr,bercovici,False,0.04666666666666667
kerr,ao,False,0.02289584005159626
kerr,vrancken,False,0.023622047244094488
kerr,bandi,False,0.0
kerr,stabellini,False,0.0
kerr,conti,False,0.036290322580645164
kerr,tralli,False,0.0
kerr,meemark,False,0.04132231404958678
kerr,georghiades,False,0.0375
swiatek,olshanetsky,False,0.03225806451612903
swiatek,derksen,False,0.00819672131147541
swiatek,weyman,False,0.0
swiatek,zelevinsky,False,0.0
swiatek,hernandez,False,0.035555555555555556
albujer,colares,False,0.0
fiore,dudley,False,0.034055727554179564
fiore,davidson,False,0.0726643598615917
fiore,wang,False,0.06373713380839272
fiore,fujimori,False,0.021875
fiore,sidenko,False,0.034055727554179564
croot,demmel,False,0.05396825396825397
vankerschaver,de leo,False,0.09302325581395349
vankerschaver,de leon,False,0.08571428571428572
vankerschaver,iglesias,False,0.10266159695817491
vankerschaver,marrero,False,0.0990990990990991
vankerschaver,martinez,False,0.05555555555555555
vankerschaver,sosa,False,0.0684931506849315
vankerschaver,leon,False,0.06666666666666667
vankerschaver,martin,False,0.0330188679245283
izquierdo,picon,False,0.0
izquierdo,varela,False,0.0
crainic,zhu,False,0.03090507726269316
de oliveira,ruane,False,0.036303630363036306
de oliveira,piggott,False,0.03761755485893417
bolotnikov,katsnelson,False,0.07196969696969698
bolotnikov,yuditskii,False,0.04128440366972477
bolotnikov,peherstorfer,False,0.05333333333333334
grunewald,neugebauer,False,0.0
grunewald,van der laan,False,0.0
grunewald,joffe,False,0.0
grunewald,tager,False,0.0
grunewald,mangolte,False,0.06299212598425197
ritov,roueff,False,0.047619047619047616
ritov,soulier,False,0.0
ritov,lévy,False,0.05970149253731343
draper,severini,False,0.03664921465968586
draper,liu,False,0.025134649910233394
draper,chamon,False,0.0
draper,jackiw,False,0.02717391304347826
boukraa,weil,False,0.2661290322580645
boukraa,assani,False,0.7479892761394102
boukraa,jafari,False,0.07865168539325842
boukraa,gaertner,False,0.04375
boukraa,fernandez,False,0.13197424892703863
boukraa,mountford,False,0.05157593123209169
boukraa,hollander,False,0.0970873786407767
greenleaf,melrose,False,0.04411764705882353
greenleaf,dahl,False,0.048859934853420196
roditi,gurau,False,0.265625
roditi,rivasseau,False,0.15
roditi,tanasa,False,0.1792452830188679
roditi,rivas,False,0.07307692307692308
ohno,ogawa,False,0.10303030303030303
ohno,csiszar,False,0.0
de azcarraga,anaya-izquierdo,False,0.0
de azcarraga,marriott,False,0.0
donadze,casas,False,0.011904761904761904
donadze,datuashvili,False,0.0
contreras,saracco,False,0.0625
contreras,gentili,False,0.09523809523809523
contreras,poggi-corradini,False,0.09473684210526316
calvez,gaubert,False,0.052256532066508314
calvez,aubert,False,0.05185185185185185
calvez,clairambault,False,0.0
calvez,souganidis,False,0.03409090909090909
calvez,barles,False,0.08641975308641975
carlson,toledo,False,0.0
kojima,miwa,False,0.028368794326241134
kojima,frenkel,False,0.027777777777777776
kojima,jimbo,False,0.028368794326241134
tumarkin,byrne,False,0.03821656050955414
tumarkin,bracken,False,0.037037037037037035
tumarkin,mcguire,False,0.01282051282051282
hsiao,shaw,False,0.0756578947368421
hsiao,atkinson,False,0.0
hsiao,pfeiffer,False,0.07094594594594594
bloom,révész,False,0.06463878326996197
bloom,burns,False,0.05025125628140704
bloom,mau,False,0.046468401486988845
gorokhovsky,genest,False,0.0
gorokhovsky,segers,False,0.006872852233676976
kawamuro,harvey,False,0.21465968586387435
soukup,sordoni,False,0.017045454545454544
soukup,de diego,False,0.031073446327683617
soukup,iglesias,False,0.029585798816568046
soukup,marrero,False,0.030716723549488054
soukup,nakamura,False,0.02857142857142857
soukup,martin,False,0.04259501965923984
buczolich,hassani,False,0.013404825737265416
buczolich,jafari,False,0.02727272727272727
ribeiro,amico,False,0.0
ribeiro,osterloh,False,0.0
mathieu,chihara,False,0.0625
dubrovin,gamboa,False,0.0078125
dubrovin,bierenbaum,False,0.026785714285714284
dubrovin,prieur,False,0.02512562814070352
dubrovin,germinet,False,0.04477611940298507
dubrovin,blümlein,False,0.02127659574468085
staffilani,killip,False,0.09523809523809523
staffilani,muscalu,False,0.020833333333333332
staffilani,tzirakis,False,0.15584415584415584
staffilani,shallit,False,0.027472527472527472
erkmen,chakraborty,False,0.014778325123152709
erkmen,goodman,False,0.010526315789473684
kannan,kowalczyk,False,0.022935779816513763
kannan,fyodorov,False,0.045662100456621
kannan,del pino,False,0.029535864978902954
kannan,weissauer,False,0.0
ailliot,sire,False,0.03355704697986577
ailliot,watbled,False,0.025974025974025976
yuster,reifegerste,False,0.05263157894736842
yuster,gan,False,0.02927478376580173
yuster,sun,False,0.03523693803159174
yuster,severini,False,0.05952380952380952
yuster,dukes,False,0.07746478873239436
yuster,garber,False,0.03260869565217391
yuster,asinowski,False,0.010309278350515464
yuster,bagno,False,0.022900763358778626
yuster,flanagan,False,0.05063291139240506
yuster,vajnovszki,False,0.0
yuster,banks,False,0.05913978494623656
yuster,xu,False,0.029552715654952075
pacheco,zarzuela,False,0.0
hagge,vasconcelos,False,0.03260869565217391
hagge,lupton,False,0.00847457627118644
hagge,turner,False,0.015
hagge,krick,False,0.04
hagge,los,False,0.017716535433070866
hagge,cho,False,0.0115814696485623
hagge,szanto,False,0.03205128205128205
baker,hedden,False,0.17771883289124668
benelkourchi,kawazumi,False,0.031446540880503145
marra,carlen,False,0.1737891737891738
marra,carvalho,False,0.2159090909090909
marra,booss-bavnbek,False,0.025252525252525252
marra,lytova,False,0.05434782608695652
fiorini,madan,False,0.02252252252252252
krapivsky,makai,False,0.03205128205128205
krapivsky,golinelli,False,0.0
krapivsky,nelli,False,0.04483074107959744
krapivsky,golin,False,0.04941860465116279
iglesias,vankerschaver,False,0.10266159695817491
iglesias,ruffo,False,0.023166023166023165
iglesias,sordoni,False,0.01968503937007874
iglesias,soukup,False,0.029585798816568046
iglesias,nakamura,False,0.06666666666666667
iglesias,alvarez,False,0.07530120481927711
iglesias,de visscher,False,0.030042918454935622
iglesias,milman,False,0.07209302325581396
iglesias,pimentel,False,0.0673076923076923
iglesias,kearney,False,0.016736401673640166
lifshits,scheutzow,False,0.06060606060606061
lifshits,dereich,False,0.05263157894736842
markwig,nenciu,False,0.05963302752293578
markwig,guttmann,False,0.04145077720207254
markwig,roune,False,0.07027027027027027
felix,glover,False,0.027777777777777776
felix,st-cyr,False,0.011111111111111112
osthus,yao,False,0.055201698513800426
osthus,vrancken,False,0.015625
xia,kashyap,False,0.13885647607934656
xia,lastras-montaño,False,0.0
xia,liu,False,0.21706208985360928
xia,parrilo,False,0.10630407911001236
xia,erkip,False,0.08651685393258426
xia,gunduz,False,0.08651685393258426
